px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.89794	-10.9249	-2.73939	1.72935	-0.293665	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.18775
9.90547	-11.0736	-2.72931	1.69752	-0.315988	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.338195
9.89898	-11.2327	-2.73554	1.66173	-0.334218	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.264529
9.91678	-11.3722	-2.74397	1.65235	-0.322603	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.168777
9.90932	-11.5225	-2.75598	1.62199	-0.336152	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.218783
9.87818	-11.6726	-2.73167	1.55868	-0.403521	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.14432
9.84048	-11.8363	-2.74391	1.51137	-0.427896	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.571392
9.79167	-11.9837	-2.7252	1.44323	-0.494189	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.31572
9.74041	-12.1408	-2.73503	1.39479	-0.514585	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.455904
9.64838	-12.2789	-2.71	1.29082	-0.62748	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	5.8795
9.59238	-12.41	-2.69973	1.24816	-0.63646	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.434045
9.44906	-12.5288	-2.67436	1.09905	-0.807016	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	12.1962
9.37632	-12.6403	-2.65651	1.05152	-0.812075	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0.581181
9.22746	-12.7504	-2.65739	0.908821	-0.961845	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	9.18592
9.11718	-12.8482	-2.64839	0.842442	-0.975968	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	0.740333
9.00264	-12.9455	-2.64751	0.769648	-1.00403	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0.427881
8.88696	-13.0288	-2.63723	0.705626	-1.01401	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	0.46779
8.76131	-13.1098	-2.63654	0.634533	-1.0348	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	0.534479
8.62363	-13.1863	-2.64254	0.565605	-1.04497	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	0.387253
8.41807	-13.209	-2.68052	0.379743	-1.24457	8.43462	-13.263	8.4	-13.15	-2.72644	0	16.6672
8.27642	-13.2414	-2.66848	0.30232	-1.25517	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0.471558
8.11188	-13.2466	-2.69711	0.178538	-1.34921	8.10139	-13.1447	8.1	-13.15	-3.00083	0	3.96871
7.97454	-13.249	-2.68849	0.100866	-1.36045	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0.453596
7.85244	-13.2825	-2.65515	0.0734016	-1.28588	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	3.00065
7.69586	-13.2848	-2.66345	-0.00228437	-1.28861	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.180962
7.52778	-13.2501	-2.7003	-0.122545	-1.36671	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	3.59919
7.37875	-13.2118	-2.69684	-0.20762	-1.37684	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0.286362
7.25012	-13.2015	-2.65888	-0.243955	-1.31422	7.19553	-13.2012	7.2	-13.15	-2.73035	0	2.86272
7.10081	-13.1617	-2.66885	-0.316397	-1.31223	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.122559
6.96857	-13.1301	-2.64756	-0.364419	-1.27478	6.87644	-13.2105	6.85	-13.15	-3.63616	0	1.08297
6.80526	-13.0911	-2.68129	-0.420979	-1.25442	6.672	-13.1364	6.65	-13.15	-3.63617	0	1.09003
6.69122	-13.0927	-2.58455	-0.404629	-1.11982	6.53838	-13.1322	6.55	-13.15	-1.81656	0	16.3907
6.5407	-13.0615	-2.60684	-0.44332	-1.09295	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0.840974
6.41109	-13.0097	-2.594	-0.486124	-1.06556	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.789267
6.25869	-12.9645	-2.62086	-0.521769	-1.03856	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0.863081
6.12648	-12.8545	-2.67665	-0.619366	-1.10146	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	4.4158
5.97514	-12.7894	-2.70593	-0.654835	-1.0722	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0.97877
5.85958	-12.7271	-2.66652	-0.680983	-1.02433	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	2.66214
5.70076	-12.6685	-2.70026	-0.697786	-0.980309	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	1.71894
5.58236	-12.566	-2.72341	-0.757244	-0.992331	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.806489
5.41834	-12.4937	-2.76334	-0.768709	-0.944119	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	2.13833
5.30626	-12.3967	-2.75645	-0.80913	-0.929227	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.322471
5.16398	-12.3093	-2.77943	-0.828229	-0.894251	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0.930371
5.06848	-12.2169	-2.77001	-0.86239	-0.881103	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.317238
4.95259	-12.1239	-2.78564	-0.885478	-0.858074	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.434594
4.86787	-12.04	-2.73485	-0.904584	-0.821373	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.4536
4.78258	-11.9327	-2.73644	-0.943239	-0.818734	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.00546811
4.69602	-11.7871	-2.80901	-1.00805	-0.855523	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	6.04065
4.60607	-11.667	-2.82234	-1.0411	-0.844076	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.286302
4.54918	-11.5693	-2.75003	-1.06994	-0.821667	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.52265
4.50191	-11.4443	-2.74175	-1.12209	-0.834009	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.152744
4.41785	-11.2752	-2.84231	-1.17413	-0.84524	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.9512
4.39133	-11.1109	-2.84066	-1.24749	-0.873666	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.468982
4.39873	-10.9801	-2.72722	-1.32683	-0.912135	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.9037
4.38942	-10.8334	-2.7168	-1.3927	-0.929814	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.333837
4.38098	-10.6904	-2.69992	-1.45386	-0.942896	4.493	-10.7885	4.45	-10.7	0	2.72865	0.437711
4.38687	-10.5407	-2.69539	-1.51987	-0.958323	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.181176
4.39451	-10.393	-2.68688	-1.58272	-0.971303	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.139164
4.41114	-10.244	-2.6863	-1.64443	-0.979975	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0537535
4.43981	-10.1005	-2.67714	-1.71058	-0.996008	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.269916
4.48642	-9.95154	-2.68015	-1.7821	-1.01305	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.230314
4.52989	-9.8053	-2.68221	-1.84624	-1.02309	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.149172
4.59192	-9.65941	-2.68957	-1.91579	-1.03574	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.183999
4.65302	-9.52272	-2.69011	-1.97795	-1.04098	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.147978
4.74177	-9.38447	-2.701	-2.05357	-1.05798	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.439679
4.77523	-9.24359	-2.70798	-2.06085	-0.982567	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.45463
4.86974	-9.1029	-2.72768	-2.12733	-0.991953	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.500484
4.98326	-8.98782	-2.72858	-2.21699	-1.04084	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.976302
5.08967	-8.86666	-2.73907	-2.2813	-1.04611	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.159321
5.15292	-8.73767	-2.73391	-2.28685	-0.967699	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.38245
5.27065	-8.61494	-2.75568	-2.34576	-0.969797	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.494425
5.34549	-8.49038	-2.74833	-2.35189	-0.898051	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.03797
5.45572	-8.38204	-2.75308	-2.40061	-0.896765	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0266139
5.49364	-8.25523	-2.72536	-2.3473	-0.740588	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	10.9847
5.59942	-8.14376	-2.74607	-2.3824	-0.735828	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.45652
5.70805	-8.03188	-2.7526	-2.41549	-0.725455	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.442898
5.82678	-7.92024	-2.76726	-2.45157	-0.720088	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.265008
5.94629	-7.82027	-2.77243	-2.48892	-0.717312	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.163642
6.08183	-7.71844	-2.79299	-2.52846	-0.715002	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.379028
6.17135	-7.61491	-2.7801	-2.5169	-0.636878	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	2.87576
6.29431	-7.51906	-2.80077	-2.54468	-0.630736	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.425794
6.39916	-7.4094	-2.78905	-2.53575	-0.559439	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	2.37787
6.53041	-7.31199	-2.8017	-2.56216	-0.554044	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.183745
6.63246	-7.21984	-2.79161	-2.5578	-0.4997	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	1.53606
6.75086	-7.12417	-2.80706	-2.57335	-0.489437	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.459489
6.87005	-7.0479	-2.80956	-2.59895	-0.49324	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.140185
6.98533	-6.96966	-2.80897	-2.61835	-0.488397	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.12527
7.1069	-6.88005	-2.80211	-2.6255	-0.458667	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.649457
7.24409	-6.79629	-2.81078	-2.64651	-0.453965	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.0972223
7.3377	-6.69683	-2.78833	-2.61452	-0.365075	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.12356
7.45495	-6.6131	-2.7942	-2.62408	-0.356398	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.258739
7.57565	-6.54292	-2.79353	-2.63867	-0.350973	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0172863
7.69208	-6.4707	-2.79105	-2.65144	-0.346622	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.121227
7.84078	-6.4325	-2.81439	-2.71744	-0.429247	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	4.11842
7.968	-6.36913	-2.81706	-2.73485	-0.425197	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0527001
8.06156	-6.2596	-2.76277	-2.66796	-0.273204	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	14.7207
8.1911	-6.18179	-2.76224	-2.6763	-0.266733	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.165734
8.28756	-6.06867	-2.72873	-2.62103	-0.154689	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	7.12582
8.40799	-5.98665	-2.72384	-2.62274	-0.148308	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.24616
8.55823	-5.93926	-2.74221	-2.67625	-0.225095	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.56499
8.68639	-5.86536	-2.73975	-2.683	-0.219718	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.132286
8.81426	-5.79073	-2.73615	-2.68613	-0.208272	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.373605
8.9504	-5.71124	-2.74493	-2.68965	-0.200201	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.148137
9.04021	-5.6108	-2.71389	-2.63643	-0.0984361	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	5.84736
9.15873	-5.52575	-2.72478	-2.62991	-0.0869276	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.296593
9.276	-5.43638	-2.71365	-2.60904	-0.0455188	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.923653
9.3961	-5.35592	-2.70849	-2.60672	-0.0409347	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.150147
9.46516	-5.21166	-2.66012	-2.49893	0.136283	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	16.7358
9.57832	-5.1122	-2.66357	-2.48401	0.143561	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.119519
9.68	-5.004	-2.65817	-2.45093	0.181709	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.751644
9.78613	-4.89491	-2.663	-2.43056	0.191748	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.240999
9.89597	-4.7964	-2.66268	-2.41341	0.204462	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.299288
9.99737	-4.6904	-2.66193	-2.39554	0.21086	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.134052
10.0895	-4.594	-2.66105	-2.37914	0.217966	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.16622
10.1807	-4.48774	-2.6672	-2.35952	0.226103	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.184235
10.2593	-4.35857	-2.65918	-2.30612	0.289072	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	1.95483
10.3524	-4.23198	-2.66902	-2.27995	0.298551	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.261822
10.4595	-4.13053	-2.67437	-2.28895	0.255206	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.16073
10.5549	-4.00305	-2.68702	-2.2669	0.262374	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.212137
10.6582	-3.89508	-2.69166	-2.26803	0.236373	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.363636
10.7512	-3.77364	-2.69695	-2.25106	0.239954	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0459998
10.8501	-3.65963	-2.70091	-2.24386	0.231087	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.116114
10.9418	-3.5235	-2.71745	-2.22235	0.238891	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.302192
10.9896	-3.37116	-2.70686	-2.13865	0.353892	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.42433
11.0637	-3.22702	-2.71955	-2.10942	0.362721	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.274622
11.1101	-3.07598	-2.71801	-2.04857	0.42516	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.82213
11.1727	-2.92489	-2.73162	-2.01605	0.433206	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.275834
11.1637	-2.74349	-2.72832	-1.88832	0.598379	11.0233	-2.67356	11.15	-2.7	0	2.72847	11.3987
11.1956	-2.59121	-2.72996	-1.84604	0.607091	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.275196
11.2	-2.42492	-2.73752	-1.75916	0.694532	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.27494
11.2141	-2.27405	-2.73465	-1.71434	0.700944	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.177843
11.3183	-2.16589	-2.71047	-1.80355	0.491082	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	19.1262
11.3497	-2.00639	-2.72508	-1.7727	0.493328	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.203189
11.2949	-1.83273	-2.73037	-1.63003	0.683394	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	16.0461
11.2905	-1.67481	-2.7354	-1.58499	0.68987	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.203777
11.2928	-1.52459	-2.73583	-1.54966	0.686196	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0232771
11.2826	-1.36941	-2.7401	-1.50884	0.688588	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0459857
11.2256	-1.20932	-2.75671	-1.40853	0.792187	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	4.9875
11.1908	-1.05956	-2.75663	-1.36071	0.796153	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0673115
11.0708	-0.900619	-2.79439	-1.20772	0.97336	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	14.258
11.0013	-0.754481	-2.79871	-1.14752	0.979084	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.195965
10.9396	-0.616162	-2.79266	-1.10375	0.960508	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.351797
10.8627	-0.474205	-2.80091	-1.04913	0.961096	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0892501
10.6923	-0.35775	-2.87354	-0.876217	1.16371	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	22.1489
10.5901	-0.250247	-2.87483	-0.813752	1.16744	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.0735251
10.4992	-0.141292	-2.84312	-0.777913	1.11964	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	1.96703
10.3768	-0.0564629	-2.8236	-0.705326	1.13364	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.457031
10.2347	0.0297186	-2.84201	-0.615284	1.17728	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.47837
10.0925	0.0819809	-2.81556	-0.530605	1.20184	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0.980904
9.94838	0.146319	-2.81721	-0.453305	1.21727	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.359794
9.79513	0.174937	-2.79504	-0.363248	1.24472	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.888908
9.67993	0.214485	-2.71281	-0.320001	1.20048	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.94617
9.53862	0.233055	-2.69435	-0.240638	1.21771	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.442779
9.39973	0.25653	-2.68416	-0.171664	1.22124	9.56225	0.148577	9.4	0.15	-2.72659	0	0.458107
9.2503	0.246045	-2.66929	-0.0827534	1.24686	9.25348	0.150166	9.25	0.15	-2.72658	0	0.539743
9.10433	0.248394	-2.66398	-0.0112256	1.24994	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0495505
8.95532	0.244062	-2.66658	0.0589979	1.2511	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.0198097
8.8104	0.239211	-2.67841	0.120929	1.24401	8.94634	0.26481	8.8	0.25	-2.72783	0	0.460863
8.66324	0.226063	-2.68277	0.182325	1.23565	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0643889
8.51461	0.204886	-2.6958	0.241824	1.2249	8.46866	0.251128	8.5	0.25	-2.72395	0	0.197274
8.37096	0.186985	-2.69816	0.291581	1.20519	8.35775	0.250149	8.35	0.25	-2.72395	0	0.248689
8.22602	0.157261	-2.7143	0.340898	1.18386	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.539351
8.0802	0.116397	-2.72061	0.39507	1.17103	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.214425
7.89552	0.163285	-2.83808	0.337635	1.01126	7.74678	0.154598	7.85	0.15	-3.9992	0	24.9031
7.74668	0.121166	-2.85324	0.38037	1.00054	7.63715	0.143302	7.65	0.15	-3.99916	0	0.64387
7.63982	0.0426597	-2.80505	0.462615	1.04931	7.61982	0.157052	7.55	0.15	-1.99868	0	4.51421
7.50457	0.0222049	-2.79995	0.478825	1.01017	7.43926	0.160393	7.45	0.15	-1.99866	0	1.35094
7.35331	-0.0112595	-2.81482	0.491182	0.953682	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.83317
7.21054	-0.0550082	-2.80765	0.517863	0.926412	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.701879
7.09433	-0.146886	-2.78369	0.591521	0.963059	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.73391
6.96589	-0.214103	-2.77546	0.628426	0.946584	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.292334
6.85984	-0.318746	-2.75926	0.702636	0.981999	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	1.04529
6.74815	-0.404415	-2.74809	0.746824	0.972692	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.189632
6.64206	-0.499684	-2.7406	0.792583	0.963382	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.247919
6.54215	-0.598758	-2.73013	0.839886	0.958573	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.134959
6.45712	-0.725297	-2.72841	0.908603	0.980176	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.39924
6.36908	-0.863712	-2.74298	0.972646	0.98899	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.340012
6.37296	-1.08171	-2.76325	1.17479	1.21888	6.35624	-1.10001	6.35	-1.1	0	-2.99522	20.0786
6.33002	-1.21786	-2.76537	1.24205	1.22476	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.118009
6.31125	-1.39547	-2.78686	1.35917	1.30049	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.10995
6.29564	-1.54824	-2.78243	1.43715	1.30748	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.192502
6.29762	-1.7082	-2.78539	1.52718	1.33309	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.721935
6.30598	-1.85787	-2.77738	1.60514	1.33912	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.147784
6.29697	-1.99179	-2.74769	1.64248	1.28023	6.38849	-2.02257	6.35	-2	0	-2.73154	2.05225
6.31947	-2.14079	-2.74471	1.71666	1.28461	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0530852
6.31419	-2.26027	-2.71105	1.73826	1.21601	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.84695
6.33895	-2.39908	-2.71832	1.79799	1.21323	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.0781143
6.38475	-2.55211	-2.73954	1.87888	1.23762	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.686516
6.43757	-2.70127	-2.74831	1.94772	1.23652	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.156969
6.48713	-2.84189	-2.74549	2.00512	1.22097	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.231954
6.5522	-2.98299	-2.75262	2.0692	1.21625	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.07195
6.59657	-3.11143	-2.7028	2.0933	1.14499	6.70928	-3.32749	6.55	-3.25	0	-3.63617	6.34622
6.64201	-3.27568	-2.73827	2.12453	1.10533	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.26732
6.69826	-3.41426	-2.73372	2.15862	1.06917	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.47971
6.74881	-3.57574	-2.76368	2.18091	1.02574	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.07077
6.81497	-3.70705	-2.74776	2.21189	0.99002	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.37772
6.89139	-3.84784	-2.76338	2.247	0.967128	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.537519
6.99059	-3.98315	-2.78834	2.29424	0.959969	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.58897
7.05336	-4.14684	-2.81696	2.29956	0.90544	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.49898
7.11152	-4.2628	-2.73971	2.30437	0.839619	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	9.22834
7.17192	-4.41765	-2.75612	2.30453	0.788283	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	1.87995
7.25558	-4.54502	-2.75078	2.32567	0.760927	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.09241
7.30403	-4.70387	-2.75939	2.31033	0.698742	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	2.69725
7.41258	-4.83919	-2.81334	2.34614	0.703297	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.39713
7.47268	-5.00224	-2.82609	2.32957	0.642858	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.31135
7.54111	-5.11654	-2.7998	2.33422	0.608815	7.32687	-5.26205	7.4	-5.3	0.999994	-3	1.94612
7.58758	-5.27823	-2.81507	2.30467	0.543127	7.46174	-5.44979	7.45	-5.45	0.999999	-3	2.77535
7.66646	-5.40019	-2.78844	2.3119	0.514658	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.45616
7.7382	-5.55112	-2.79708	2.30192	0.472971	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.05212
7.81682	-5.67265	-2.76168	2.3039	0.440789	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	2.52706
7.87197	-5.83517	-2.76926	2.27605	0.384596	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	1.83658
7.95175	-5.95561	-2.74898	2.2806	0.363921	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.782508
8.02334	-6.09587	-2.75136	2.27175	0.333034	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.553272
8.13837	-6.21615	-2.82532	2.30467	0.36135	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.89739
8.20645	-6.35427	-2.83378	2.29035	0.326581	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.737024
8.27248	-6.46784	-2.75939	2.27932	0.285318	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	8.04181
8.34126	-6.60663	-2.75829	2.26574	0.254121	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.598822
8.42115	-6.72591	-2.74221	2.26648	0.238385	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.683187
8.47447	-6.87801	-2.7426	2.23658	0.192723	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.20072
8.58759	-7.0117	-2.79605	2.25668	0.20986	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.21285
8.64517	-7.16781	-2.80044	2.22685	0.166141	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.02865
